address	city	county	facilityType	hours	instructions	lat	lng	name	phone	state	url	zip	zipCodeLat	zipCodeLng
1801 North Illinois Street Swansea, Il 62226	Swansea	Saint Clair	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	62226	38.52	-90.0
1401 Us Highway 45 N, Eldorado, Il 62930	Eldorado	Saline	Clinic	8:30Am-5Pm, Monday-Friday	Appointment Required.	-	-	Cgarhpc - Eldorado Community Health Center	(800) 408-7351	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62930	37.8	-88.4
205 N Main St, Harrisburg, Il 62946	Harrisburg	Saline	Clinic	8Am-3Pm, Monday-Friday	Must Be Referred By Chesi Provider. Appointment Required.	-	-	Chesi - Harrisburg Community Health	(844) 988-7800	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62946	37.7	-88.6
800 E Carpenter St, Springfield, Il 62769	Springfield	Sangamon	Hospital	Open 24Hrs	There Are A Limited Number Of Tests Available. Testing Will Be Prioritized For People Who Have Been In Contact With Those Who Have Confirmed Cases Or Those Who Have Traveled To Areas The Centers For Disease Control And Prevention Deem High Risk, Including China And Italy.	-	-	Hshs St. John’S	(217) 544-6464	Illinois	Https://Www.St-Johns.Org/	62769		
2950 South Sixth Street, Springfield, Il 62703	Springfield	Sangamon	Hospital	8Am-8Pm, 7 Days Per Week	Patients With Respiratory Symptoms Such As Cough, Chest Congestion, Sore Throat, Difficulty Breathing And Fever Can Now Be Screened For Respiratory Infections, Including Covid-19, The New Coronavirus, At The Respiratory Clinics. Screening And Evaluation Will Be Performed While The Patient Remains In Their Vehicle	-	-	Respiratory Clinic At Memorial Physician Services	217-588-4019	Illinois	Https://Www.Choosememorial.Org/Covid19	62781		
4609 West Main Street	Belleville	St. Clair	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	62226	38.52	-90.0
100 North 8Th Street, East St. Louis, Il 62201	East St Louis	St. Clair	Clinic	12Pm-4Pm, Monday-Friday	Telephone Screening Requiredin Advance Or At Time Of Collection. All Patients Accepted.	-	-	Sihf Healthcare	(618) 646-2596	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62201	38.63	-90.13
4000 North Illinois Lane, Swansea, Il 62226	Swansea	St. Clair	Drive-Thru	12Pm-6Pm, Daily	Testing At This Site Is Only For People With Symptoms. You Must Complete A Pre-Screening Process With Your Physician And Health Department. That Paperwork Is Required Upon Entering The Drive-Thru Collection Site.	-	-	Former Siteman Cancer Center	-	Illinois	Https://Www.Kmov.Com/News/Coronavirus-Testing-Sites-In-St-Louis-Metro-East/Article_9Cfe09B2-6E9E-11Ea-Aa94-Ff81Cfe55D65.Html	62226	38.52	-90.0
1045 West Stephenson Street Freeport, Il 61032	Freeport	Stephenson	Mobile Testing	11:30Am-3:30Pm, Daily	Requirements:Appointment Required. A Provider Must Approve A Test Based On Idph Screening Criteria Being Met.	-	-	Fhn Memorial Hospital Mobile Testing	(815) 599-6412	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61032	42.3	-89.6
1009 Fairway Drive Freeport, Il 61032	Freeport	Stephenson	Urgent Care	8Am-4:30Pm, Monday-Friday	Requirements:Curbside Exam To Determine If Testing Is Appropriate; Capacity May Be Limited	-	-	Physicians Immediate Care - Freeport	(312) 767-0400	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61032	42.3	-89.6
513 N Main, Anna, Il 62906	Anna	Union	Clinic	8:30Am-5Pm, Monday-Friday	Appointment Required. Televisit Required Prior To Visit.	-	-	Rural Health, Inc	(618) 833-4471	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62906	37.4	-89.2
318 N Old Hwy 51, Dongola, Il 62926	Dongola	Union	Clinic	8:30Am-5Pm, Monday-Friday	Appointment Required. Televisit Required Prior To Visit.	-	-	Rural Health, Inc	(618) 827-3545	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62926	37.4	-89.2
209 Nw 11Th Street, Fairfield, Il 62837	Fairfield	Wayne	Clinic	8:30Am-5Pm, Monday-Friday	Appointment Required.	-	-	Cgarhpc - Fairfield Community Health Center	(800) 408-7351	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62837	38.4	-88.4
103 Commerce Street, Carmi, Il 62821	Carmi	White	Clinic	8:30Am-5Pm, Monday-Friday	Appointment Required.	-	-	Cgarhpc - Crhpc Carmi Community Health Center	(800) 408-7351	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62821	38.1	-88.1
1400 W Main St, Carmi, Il 62821	Carmi	White	Clinic	8Am-3Pm, Monday-Friday	Must Be Referred By Chesi Provider. Appointment Required.	-	-	Chesi - Carmi Community Health Center	(844) 988-7800	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62821	38.1	-88.1
1300 W 2Nd St Rock Falls , Il 61071	Rock Falls	Whiteside	Health Department	9Am-2Pm, Monday-Thursday; 8Am-12Pm, Friday	Requirements:Appointment With Telehealth Medical Provider And Symptomatic.	-	-	Whiteside County Community Health Clinic	(815) 626-2230	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61071	41.7	-89.7
2285 Sequoia Dr Aurora, Il 60506	Aurora	Will	Hospital	Open 24Hrs	You Can Be Tested If If You Have Received Proper Permission From The Local Health Department Or A Physician. You Must Call Ahead To Determine If You Meet The Specific Criteria. Call 866-443-2584 If You Think You’Ve Been Exposed To Covid-19 Or Are Experiencing Symptoms.	-	-	Advocate Medical Group Outpatient Center	(866) 443-2584	Illinois	Https://Www.Advocateaurorahealth.Org/Coronavirus-Disease-2019?_Ga=2.246351437.858872302.1584545149-1056560988.1582056373&_Gac=1.22568393.1582056373.Cj0Kcqias67Ybrc7Arisaf49Cdufyaqxm0Vbtb-Lfrn86Dcmnevam2Undwfxgc3Epr7Jopwr-Jrnpmiaanrmealw_Wcb	60506	41.76	-88.38
11200 Lincoln Highway	Mokena	Will	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60448	41.53	-87.89
16760 West 167	Lockport	Will	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60441	41.61	-88.05
2375 Drauden Road P O Box 3666 Joliet, Il 60434	Joliet	Will	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60434		
2050 Nelson Road	New Lenox	Will	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60451	41.51	-87.96
11840 Route 59	Plainfield	Will	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60585	41.67	-88.22
1725 West Boughton Road	Bolingbrook	Will	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60490	41.67	-88.14
2635 Church Road Aurora, Il 60502	Aurora	Will	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Aurora	(630) 590-9647	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60502	41.8	-88.26
636 Raymond Drive Naperville, Il 60563	Naperville	Will	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Naperville	(630) 358-7436	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60563	41.8	-88.17
621 E. Lincoln Hwy New Lenox, Il 60451	New Lenox	Will	Urgent Care	"Hours:8:00Am - 4:30Pm; 8:00Am - 2:00 Pm
Days Of Operation:Monday - Friday; Saturday - Sunday"	Requirements:Curbside Exam To Determine If Testing Is Appropriate; Capacity May Be Limited	-	-	Physicians Immediate Care - New Lenox	(312) 767-0400	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	60451	41.51	-87.96
2424 West Jefferson St, Joliet, Il 60435	Joliet	Will	Drive-Thru	10Am-4Pm, Daily Until That Site'S Daily Limits Have Been Reached.	This Testing Site Is Currently Only For Medical Personnel And First Responders. You Will Need To Bring Your Medical Or First Responder Work I.D. For A Test. You Will Be Screened Upon Arrival To The Testing Site For Symptoms To Determine If You Are Eligible For Testing.	-	-	Walmart (Parking Lot)	-	Illinois	Https://Www.Wjol.Com/Joliet-Walmart-One-Of-Two-Locations-For-Covid-19-Testing-But-Not-Open-To-Public-Update/	60435	41.56	-88.12
14410 Rt. 37, Johnston City, Il 62951	Johnston City	Williamson	Clinic	8:30Am-5Pm, Monday-Friday	Appointment Required.	-	-	Cgarhpc - Johnston City Community Health Center	(800) 408-7351	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62951	37.82	-88.92
2700 W Deyoung St, Marion, Il 62959	Marion	Williamson	Clinic	8:30Am-9Pm, Daily	Must Call Curbside And Pass Screening Criteria.	-	-	Heartland Express Care	(618) 969-8633	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62959	37.7	-88.9
1200 West State Rockford, Il 61101	Rockford	Winnebago	Urgent Care	9Am-4:30Pm, Monday-Friday	Requirements:Appointment Required. Testing Available To Fq Patients Only. Must Be Referred By Fq Provider.	-	-	Crusader Community Health	(815) 490-1600	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61101	42.3	-89.2
1215 N Alpine Rd Rockford, Il 61107	Rockford	Winnebago	Urgent Care	9Am-4:30Pm, Monday-Friday	Requirements:Appointment Required. Testing Available To Fq Patients Only. Must Be Referred By Fq Provider.	-	-	Crusader Community Health	(815) 490-1600	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61107	42.28	-89.01
1100 Broadway Rockford, Il 61104	Rockford	Winnebago	Urgent Care	9Am-4:30Pm, Monday-Friday	Requirements:Appointment Required. Testing Available To Fq Patients Only. Must Be Referred By Fq Provider.	-	-	Crusader Community Health	(815) 490-1600	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61104	42.25	-89.08
1002 N. Pierpont Ave Rockford, Il 61101	Rockford	Winnebago	Drive-Thru	9Am-4:30Pm, Monday-Friday	Requirements:All Community Individuals That Are Symptomatic And Asymptomatic High Risk Individuals As Defined By Idph, No Appointment Needed.	-	-	Crusader Community Health Regional Testing Site	(815) 490-1600	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61101	42.3	-89.2
520 North Pierpoint Avenue Rockford, Il 61101	Rockford	Winnebago	Drive-Thru	9Am-4:30Pm, Monday-Friday	Requirements:No Appointment Required. Ideal Candidates For Testing Include, But Are Not Limited To: - Anyone Experiencing Upper Respiratory Symptoms (Cough, Fever, Shortness Of Breath, Fatigue) And Suspect It Could Be Covid-19 - High-Risk Populations Living With Chronic Conditions Such As Diabetes, Hypertension, Copd And/Or Related Conditions Such As Asthma - People Living Or Working In Congregate Situations Such As Nursing Homes Or Retirement Housing - Healthcare Workers And Those Working In First Responder Roles	-	-	Crusader Community Health Rockford Drive Through	(815) 319-6705	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61101	42.3	-89.2
8001 North 2Nd Street Machesney Park, Il 61115	Machesney Park	Winnebago	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	61115	42.36	-89.02
1601 Parkview Avenue Rockford, Il 61107	Rockford	Winnebago	Drive-Thru	8Am-4Pm, Daily	Requirements:No Appointment Required. Capacity Is Limited. Hours Of Operation Subject To Change On A Daily Basis, Based On Available Equipment And Throughput.	-	-	Idph Rockford Drive-Through	(800) 889-3931	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61107	42.28	-89.01
6595 East State Street, Rockford, Il 61008	Rockford	Winnebago	Urgent Care	8Am-4:30Pm, Daily	Requirements:Curbside Exam To Determine If Testing Is Appropriate; Capacity May Be Limited	-	-	Physicians Immediate Care - Rockford - E. State Street	(312) 767-0400	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61008	42.2	-88.8
3475 S. Alpine Road, Rockford, Il 61109	Rockford	Winnebago	Urgent Care	8Am-4:30Pm, Monday-Friday; 8Am-2Pm, Saturday-Sunday	Requirements:Curbside Exam To Determine If Testing Is Appropriate; Capacity May Be Limited	-	-	Physicians Immediate Care - Rockford - South Alpine	(312) 767-0400	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61109	42.19	-89.08
6830 Villagreen View, Rockford, Il 61107	Rockford	Winnebago	Drive-Thru	8Am-5Pm, Daily	Requirements:Must Meet Testing Criteria, And Patients Must Be Screened Through Pandemic Health Or Pcp In Advance. Must Call 1-833-Osf- Know In Advance To Schedule An Appointment.	-	-	Spring Creek	(833) 673-5669	Illinois	-	61107	42.28	-89.01
